PID,Dataset_1,Forecast Horizon_1,TS Amount_1,Windows_1,Time Limit,Learning Rate,Batch Size,L2-SP Lambda,Weight Decay,Total Time Spent,Initial Validation Loss,Best Validation Loss,Last Validation Loss,Total Steps,Best Step,Early Stopping Reason,Avg Time Per Step,Avg Device Utilization
39588886,electricity/W,8,1107,1,2400,5e-06,2,0.0,0.0,188.06223583221436,37909.609987182615,30446.710463867188,31132.09147583008,450,249,Early stopping due to no improvement (AdaptiveES).,0.41791691833072236,21.362222222222222
39588887,electricity/W,8,1107,1,2400,5e-06,2,0.0001,0.0,195.80368947982788,37909.609987182615,30437.514602050782,30959.049862060547,460,259,Early stopping due to no improvement (AdaptiveES).,0.42566101706546283,21.036956521739132
39588888,electricity/W,8,1107,1,2400,5e-06,2,0.0015,0.0,210.61734175682068,37909.609987182615,30507.707736816406,31188.496776123047,500,289,Early stopping due to no improvement (AdaptiveES).,0.42123548889160156,21.004
39588889,electricity/W,8,1107,1,2400,5e-06,4,0.0,0.0,192.365003824234,37909.609987182615,31404.460307617188,31713.69173828125,450,249,Early stopping due to no improvement (AdaptiveES).,0.4274786874983046,33.93555555555555
39588890,electricity/W,8,1107,1,2400,5e-06,4,0.0001,0.0,193.69341158866882,37909.609987182615,31348.424034423828,31661.53487915039,450,249,Early stopping due to no improvement (AdaptiveES).,0.43043069309658477,33.784444444444446
39588891,electricity/W,8,1107,1,2400,5e-06,4,0.0015,0.0,175.541823387146,37909.609987182615,31361.00083618164,31516.489100341798,420,209,Early stopping due to no improvement (AdaptiveES).,0.41795765275046937,34.98571428571429
39588892,electricity/W,8,1107,1,2400,5e-06,8,0.0,0.0,176.15354180335999,37909.609987182615,31020.612673339845,32342.283392333986,420,209,Early stopping due to no improvement (AdaptiveES).,0.41941415071487426,58.03809523809524
39588893,electricity/W,8,1107,1,2400,5e-06,8,0.0001,0.0,180.98765301704407,37909.609987182615,30589.011622314454,32381.67055541992,440,239,Early stopping due to no improvement (AdaptiveES).,0.41133641004562377,60.21818181818182
39588894,electricity/W,8,1107,1,2400,5e-06,8,0.0015,0.0,186.0168218612671,37909.609987182615,30671.60529174805,32419.815377197265,450,249,Early stopping due to no improvement (AdaptiveES).,0.41337152904934354,58.53777777777778
39588895,electricity/W,8,1107,1,2400,5e-06,16,0.0,0.0,182.16329264640808,37909.609987182615,31266.681861572266,32991.558909912106,380,179,Early stopping due to no improvement (AdaptiveES).,0.4793780333117435,80.56052631578947
39588896,electricity/W,8,1107,1,2400,5e-06,16,0.0001,0.0,179.47527980804443,37909.609987182615,31182.853071289064,32811.08194580078,370,169,Early stopping due to no improvement (AdaptiveES).,0.4850692227080062,79.56216216216217
39588897,electricity/W,8,1107,1,2400,5e-06,16,0.0015,0.0,168.94838762283325,37909.609987182615,31204.65726928711,32702.05421142578,350,149,Early stopping due to no improvement (AdaptiveES).,0.48271064690181187,80.61428571428571
39588898,electricity/W,8,1107,1,2400,5e-06,32,0.0,0.0,194.24619960784912,37909.609987182615,31116.637095947266,33748.17628540039,320,109,Early stopping due to no improvement (AdaptiveES).,0.6070204511284828,88.55625
39588899,electricity/W,8,1107,1,2400,5e-06,32,0.0001,0.0,182.68414211273193,37909.609987182615,31041.450078125,33886.26551635742,300,99,Early stopping due to no improvement (AdaptiveES).,0.6089483126004537,88.06
39588900,electricity/W,8,1107,1,2400,5e-06,32,0.0015,0.0,187.60664415359497,37909.609987182615,31064.418647460938,33997.98750244141,310,109,Early stopping due to no improvement (AdaptiveES).,0.6051837790396906,88.14516129032258
39588901,electricity/W,8,1107,1,2400,5e-06,64,0.0,0.0,271.75989866256714,37909.609987182615,31404.84061767578,34340.63404785156,310,99,Early stopping due to no improvement (AdaptiveES).,0.8766459788045575,99.52580645161291
39588902,electricity/W,8,1107,1,2400,5e-06,64,0.0001,0.0,256.9068982601166,37909.609987182615,31176.64447265625,34107.82779052734,290,89,Early stopping due to no improvement (AdaptiveES).,0.8858870045892123,99.51379310344828
39588903,electricity/W,8,1107,1,2400,5e-06,64,0.0015,0.0,266.48203778266907,37909.609987182615,31362.750510253907,34302.77352050781,300,89,Early stopping due to no improvement (AdaptiveES).,0.8882745369275411,99.51
